Date,RTB 03-08,RTB 03-09,RTB 03-10,RTB 03-11,RTB 05-11,RTB 05-12,RTB 05-13,RTB 05-14,RTB 05-15,RTB 05-16,RTB 10-01,RTB 10-02,RTB 10-03,RTB 10-04,RTB 10-05,RTB 15-01,RTB 15-02,RTB 20-01,RTB 25-01,RDB 05-01,RDB 10-01,ODB 10-01
2/24/2020,100.0728926,117.9313369,105.1308412,,111.4724389,144.8950612,,,,,172.8758958,178.8134465,132.9642413,76.57465209,74.28118126,132.919896,118.9411004,126.1819244,114.3921908,,,
2/26/2020,99.63810987,119.6098952,104.9297998,,112.2078894,145.9347314,,,,,172.2755925,179.8389078,135.274467,75.95746093,74.91824975,132.5802354,119.9760591,126.2524471,113.1125652,,,
2/27/2020,99.67014867,120.3288028,105.1942523,,113.3324183,146.8716219,,,,,171.5610262,180.2129348,135.1423356,76.24154189,74.28114132,132.4295243,120.518436,127.0651016,112.8288172,,,
2/28/2020,97.7620633,120.5054919,107.0500889,,116.0754539,151.1305261,,,,,170.8555182,183.1458011,135.0213389,76.91643637,77.22846505,128.370262,121.077594,127.6927617,112.6249885,,,
3/2/2020,99.2348349,124.7055667,108.771571,,120.9730552,157.8365564,,,,,168.190021,189.0205043,134.6504015,78.17884811,79.57785443,127.9398145,121.6772465,131.8829129,111.9855707,,,
3/3/2020,99.81492341,124.5263587,106.4675877,,118.9096623,153.7689974,,,,,167.5306593,193.0190163,134.5863608,76.82761162,77.76740753,129.5685951,121.2037727,131.5699749,111.5277391,,,
3/4/2020,100.2098091,127.7911175,109.2890742,,122.2008171,158.3291235,,,,,168.6818851,196.1747717,134.5339722,77.85238521,82.24123063,129.5093333,130.5477259,131.9671932,116.6631254,,,
3/5/2020,99.75993136,128.7099417,108.8280026,,122.2548062,157.9127086,,,,,170.0331359,197.7655424,134.4933245,77.7837926,81.59741194,129.46384,128.6596059,131.8552582,116.6003654,,,
3/6/2020,99.54894011,130.0279028,109.4330883,,121.8752648,160.6811563,,,,,163.0409349,196.1436565,134.4645067,77.08684547,82.62397658,129.4322283,128.2298847,129.9577915,115.579735,,,
3/9/2020,99.64066189,131.4171625,111.7977058,,124.7327361,166.2560285,,,,,161.2211726,193.9327021,134.4499359,77.04192491,86.20846099,129.421827,131.8290176,130.8267299,118.6769121,,,
3/10/2020,99.32746975,132.1620372,109.0890936,,121.6045807,163.8141259,,,,,167.4327608,192.2091366,144.0125548,77.10901644,85.42171916,129.4468908,131.4424893,128.5725162,117.8449432,,,
3/11/2020,99.36814459,130.4917844,107.6397996,,119.1690222,161.4962243,,,,,163.3774768,192.3081619,144.0422448,76.80815405,82.16850296,129.4864154,119.161567,128.6769952,115.7248156,,,
3/12/2020,97.89082223,122.5681637,97.56099353,,109.6217458,152.6580376,,,,,162.8036931,186.6552407,144.0837578,70.87309382,81.26926339,129.5405197,125.5071709,123.9972614,109.7186602,,,
3/13/2020,97.26937214,115.5982733,91.20840899,,100.9980657,139.0109336,,,,,162.2398952,165.0525558,144.1371796,66.04109108,70.96941091,118.1258405,125.1370538,115.0778013,104.8558327,,,
3/16/2020,96.84274637,119.6115422,92.66843396,,101.9783287,138.5197056,,,,,160.6091119,163.3998316,144.3697666,65.47442174,76.2214208,118.4314266,124.0802917,112.3850155,103.1277326,,,
3/18/2020,96.89544028,115.4432629,89.80890994,,102.6524022,131.9842092,,,,,159.5731349,162.3583028,144.5859724,59.8070137,76.97679723,118.7152969,123.4211511,111.5770453,103.285137,,,
3/19/2020,95.43264805,107.0640772,88.82618653,,95.87294327,126.2903239,,,,,159.0707235,161.8559151,144.7126869,61.70610645,69.91290724,118.8816941,123.1054069,106.7006242,102.4611,,,
3/20/2020,95.65318411,112.3764186,87.21506419,,96.19392316,131.8216073,,,,,158.578793,165.2680769,144.8519294,63.45838802,70.70707073,119.064588,122.7989775,103.2390174,98.30586609,,,
3/23/2020,94.92050528,101.0748627,76.73751587,,93.76778928,113.4791583,,,,,157.1666154,163.8840401,145.3457387,47.49780591,69.71426477,119.7136865,121.9363176,87.03304471,89.68365353,,,
3/24/2020,93.84171816,100.7037903,78.35276403,,82.42568628,125.5720416,,,,,156.7173399,163.4477449,145.5360104,47.41357423,69.39489237,119.9640101,121.6678899,92.69228861,89.88361069,,,
3/25/2020,94.85049112,109.4116694,87.53329154,,94.70910471,125.9158249,,,,,156.2789136,163.0241394,145.7392719,61.16828644,69.08138817,120.2315582,121.4091514,100.2088384,100.9462558,,,
3/26/2020,95.39559977,110.6561643,88.91217197,,93.30089937,128.1252097,,,,,155.8514119,151.2864215,145.9556177,61.11214964,69.13853928,120.51648,98.48296115,97.14084756,100.8659915,,,
3/27/2020,96.06413197,107.6570298,89.59362564,,94.77063299,130.4531264,,,,,155.4349103,154.515239,146.1851429,58.41690149,72.30182754,120.8189262,98.21064045,96.82466759,101.1114138,,,
3/30/2020,96.23270241,104.1384987,89.23477736,,98.19482651,129.6111576,,,,,154.2521727,147.9722683,116.1264369,63.80594449,70.65748904,121.8329378,97.4599099,100.4351054,100.4491342,,,
3/31/2020,96.5242598,103.6386738,89.30962874,,93.23120966,132.0036625,,,,,154.2521727,150.6413921,116.1264369,62.30160685,67.59056008,121.8329378,97.4599099,100.9016324,100.5202289,,,
4/1/2020,97.19094827,103.3363296,90.12040383,,94.47008779,131.6288381,,,,,153.8804402,150.2907534,116.4611961,62.28345945,67.31335808,120.1386489,97.23207528,100.6442207,95.88363753,,,
4/2/2020,97.25937864,105.2546417,91.85983083,,95.76530516,130.8609314,,,,,153.5200947,149.9541136,116.812331,62.27291525,67.04240412,120.5349503,97.01561322,100.3995551,96.23377142,,,
4/3/2020,97.52005698,107.9116433,94.27748438,,98.98330111,132.3805035,,,,,136.4431203,158.1176138,117.1799804,63.77569428,69.07349128,120.9499334,96.81062594,100.1677539,96.60395872,,,
4/6/2020,98.36702794,109.2529238,97.07367359,,102.7809202,140.3161083,,,,,135.6905842,157.2433103,118.3834217,65.26301346,71.1119078,122.3086171,103.105122,98.49708037,106.8427513,,,
4/7/2020,98.74764581,114.819686,100.5134998,,106.8330352,142.6927204,,,,,135.4672189,167.3174903,118.8185409,68.76305908,70.8833352,129.4199225,107.7265747,98.31670374,110.9921888,,,
4/8/2020,103.5416667,118.7202863,106.671379,,109.8845656,145.3229418,,,,,135.2577718,167.0676102,119.2708866,70.9735693,70.66114348,129.9138855,107.5916038,98.14986724,111.4341584,,,
4/13/2020,,121.5297818,109.4618207,,115.3448275,155.5105245,,,,,134.423126,166.0250938,121.7961649,75.87378821,69.64783092,132.6704613,107.0900134,111.8116024,113.9405827,,,
4/14/2020,,111.8929523,109.6791688,,113.4833655,160.6684828,,,,,134.29949,174.3662077,150.2467398,75.02039219,79.64169257,133.2802693,107.0250321,122.183291,117.3914282,,,
4/15/2020,,120.5111312,111.2283669,,114.3372501,150.5059932,,,,,134.1905475,174.2086131,150.4327791,74.8394404,81.09283672,133.9099616,106.9720614,122.5723725,128.8796346,,,
4/16/2020,,120.360116,112.4303386,,116.9740091,156.9719618,,,,,145.4344256,174.0648594,150.9382492,76.9538501,80.41775724,134.5597068,106.9312024,122.5299243,130.204129,,,
4/17/2020,,132.0886205,120.8412078,,126.821842,170.194163,,,,,145.2830272,182.9398955,151.4591679,84.00644951,84.42601407,135.2296748,106.902557,120.0250691,134.1027505,,,
4/20/2020,,128.060779,123.5554481,,129.4388264,171.0265829,,,,,144.9091956,182.6073556,168.818042,85.32318088,88.37555456,137.3626373,106.8909337,120.0143241,136.5116839,,,
4/21/2020,,129.4232531,123.3675295,,126.1232259,168.0997828,,,,,144.8116932,182.5238808,171.7908622,84.95740755,84.18951432,136.7908299,106.9121785,123.3044586,136.9504637,,,
4/22/2020,,129.3265492,121.3316592,,127.1540586,166.2781013,,,,,144.7279068,182.4542527,171.3564865,84.88544751,84.42491323,136.2288912,128.2331641,129.5728143,137.8270565,,,
4/23/2020,,134.931926,124.8646027,,129.2584132,170.6484014,,,,,153.5515827,191.381592,170.9299095,85.68545266,84.32145886,164.7989071,128.2783839,126.7194017,135.4001934,,,
4/24/2020,,143.057813,129.0547925,,134.7615305,174.8993518,,,,,153.423245,191.3266591,170.5111836,89.34133311,84.22453716,164.3188208,128.3351816,125.2270243,135.412982,,,
4/27/2020,,142.8597002,135.0977549,,138.7387838,183.1046026,,,,,153.1140954,191.2433974,169.3026406,86.9097263,92.55693818,162.9345143,128.5759174,134.6876171,139.6355417,,,
4/28/2020,,146.6790527,137.6941058,,141.6925183,186.4689798,,,,,153.0366153,191.2431306,168.915849,94.08532359,95.94360215,162.4919597,128.679905,138.7910848,139.2713676,,,
4/29/2020,,150.1721955,137.774363,,142.8706371,187.4445707,,,,,152.9720625,214.6223361,168.5371753,94.90929121,96.1251422,162.4376838,148.4076587,135.4207389,141.5249157,,,
4/30/2020,,147.9434046,137.8882226,,142.452439,187.9432673,,,,,152.9205234,214.6015592,168.166674,95.80317117,94.09611181,162.0149526,148.5264571,131.278798,140.5966244,,,
5/4/2020,,151.2032376,143.1571364,,146.4398716,193.8312973,,,,,152.8462494,214.6440799,166.7674936,98.47721232,93.34392456,160.421619,149.1129656,133.870993,134.2173539,,,
5/5/2020,,155.7247513,146.7252686,,149.3451425,199.2930952,,,,,152.8610932,215.9454312,166.4386834,97.30023698,93.30074908,182.6654342,149.2878046,134.0854485,146.2983377,,,
5/6/2020,,157.20808,147.8090482,,151.7501583,199.6490767,,,,,152.8894807,215.9974336,166.11838,104.6226631,93.00640172,182.3326515,149.4740832,149.6946708,143.2632444,,,
5/7/2020,,157.4268121,151.2676548,,154.6503032,202.3428689,,,,,152.9315022,216.0623022,165.8066404,99.3713966,93.54179031,182.0093046,149.6718802,149.9228944,144.3733945,,,
5/8/2020,,156.7223185,148.5256105,,153.4641534,197.8669337,,,,,152.9872489,224.9296798,185.0833852,98.65388143,93.17243975,181.695457,149.8812743,150.1646465,142.2665377,,,
5/11/2020,,155.0741455,150.5137322,,153.8576086,198.2076128,,,,,153.2377588,222.8137155,184.265921,99.82282836,91.00248011,180.8115509,150.5798384,150.9720621,136.7515951,,,
5/12/2020,,157.8080483,150.1160977,,153.2073131,198.3323343,,,,,153.3493283,224.8845352,184.0097796,106.2587863,91.03127523,180.5363436,150.8364224,151.2689197,137.7228502,,,
5/13/2020,,159.3141482,151.8510321,,155.6459891,203.6496641,,,,,153.4750872,228.319566,183.7618955,103.2918437,94.49755376,180.2709592,151.1050068,151.5798051,132.8018924,,,
5/14/2020,,156.9287419,152.7088819,,155.3708314,208.9433203,,,,,153.6151302,228.4383941,183.5223194,103.5663067,92.04270091,188.3236626,161.5086724,144.7369869,135.5506469,,,
5/15/2020,,160.9739971,152.2899173,,155.5639282,203.9661063,,,,,153.7695526,228.5698602,183.2911027,101.2045524,99.8501579,188.0858656,161.7885813,145.0873108,133.6823206,,,
5/18/2020,,160.2757988,149.8244533,,157.3615527,206.252994,,,,,167.9289318,229.0408248,182.6481244,102.3895608,100.0361177,187.4312957,162.6983369,150.0227386,133.4772067,,,
5/19/2020,,158.541304,151.2461805,,158.1856053,208.0654867,,,,,167.9104478,229.2235836,182.4508626,104.0212031,99.93068434,187.2329261,163.0251874,158.9735585,133.6826894,,,
5/20/2020,,160.3667864,152.0364007,,159.914237,208.9126059,,,,,166.8616598,229.4193532,182.2622207,104.316899,91.37908575,187.0445744,148.7006266,148.9262672,134.2342085,,,
5/21/2020,,169.3655172,153.5077232,,161.9748541,212.3829636,,,,,169.2017177,229.6282092,182.0822516,104.6407261,99.05190996,158.8052612,149.0765323,157.0177844,132.1711421,,,
5/22/2020,,164.0924959,156.3094347,,164.7440836,218.5118392,,,,,167.7913068,236.4999459,181.9110088,99.9162664,94.03594824,168.3105544,149.4655374,147.7595145,131.8196838,,,
5/26/2020,,172.6210107,160.1022599,,170.5606949,226.2609714,,,,,168.2287538,244.2621233,181.31438,101.0893671,93.52401565,167.6940985,151.1543992,147.9581457,136.4144849,,,
5/27/2020,,174.5565804,163.7748516,,174.3665687,230.2968217,,,,,167.1695096,244.4899554,181.1875812,107.6621763,95.88261648,167.5677383,151.6102921,158.7420463,133.5571597,,,
5/28/2020,,174.1372975,168.3660087,,179.9045335,236.5881249,,,,,166.1152638,247.0657992,181.0698361,114.9711233,101.7889804,190.9107604,160.223182,150.9861015,133.511114,,,
5/29/2020,,176.7030766,168.5886231,,180.0808068,235.327576,,,,,165.0660426,252.9905708,180.9612004,115.472964,102.92143,177.2139238,160.6869367,151.5555498,134.531575,,,
6/1/2020,,177.052987,165.6065567,,179.0184179,237.5302472,,,,,162.9827795,252.8772043,180.7714819,112.8939719,101.6072877,187.3319123,153.5714263,152.7441957,132.5684338,,,
6/2/2020,,179.0423268,164.9671491,,175.8322141,231.6695047,,,,,161.9487905,253.1308341,180.6905123,110.797008,101.0242089,176.0777526,153.1547512,152.2599981,132.4391363,,,
6/3/2020,,177.3829066,164.3552486,,177.4613209,231.9508492,,,,,160.9199323,253.3967004,200.884468,110.740534,99.31368689,176.022973,164.5986794,170.8040504,131.1925369,,,
6/4/2020,,179.1078425,166.9645978,,180.8064304,235.5028863,,,,,159.8962316,247.1311957,200.8140641,111.611982,100.3522049,173.0740089,152.5384129,171.8878152,129.5702196,,,
6/5/2020,,184.4946502,168.7159347,,183.50829,241.9555034,,,,,158.8777154,251.679781,200.7523083,115.4742955,99.49901984,173.0413637,152.1448609,150.7114507,136.2081548,,,
6/8/2020,,186.0825363,168.8444097,,181.741206,242.5713391,,,,,155.8535464,254.6921415,200.6194193,111.0077485,100.3924139,166.3632709,204.4900924,148.4231686,131.4614083,,,
6/9/2020,,181.9180394,167.6173098,,181.1092185,239.9752893,,,,,154.8560414,254.0214488,200.5927476,113.8243977,100.6222191,170.0630649,166.0434819,143.2654951,122.6797711,,,
6/10/2020,,187.0327117,166.1474466,,179.993694,244.0693673,,,,,156.5854595,258.1969297,200.5749716,112.0316522,100.8979153,170.0893678,165.7114309,142.8414699,128.1517051,,,
6/11/2020,,188.8714737,166.5716571,,180.2123609,241.3027357,,,,,156.4422163,257.5346057,200.5661415,114.024235,101.332621,170.1278451,160.4699397,146.5335426,126.8263201,,,
6/15/2020,,186.7351552,161.9028255,,178.607271,239.1445434,,,,,152.4082414,254.0273051,200.6212991,110.0950835,101.0675732,168.0700364,159.2231713,142.6589169,130.4361274,,,
6/16/2020,,186.279594,159.1578807,,182.7318246,232.648056,,,,,151.4122734,253.4019777,206.2597416,111.9295809,101.0857246,168.1713415,158.9312387,142.2949433,130.4888973,,,
6/17/2020,,184.1795034,159.099885,,170.7052327,221.3358939,,,,,150.4213655,252.7839212,216.2162514,107.1142589,101.38588,168.2854565,158.6473155,164.8745075,124.4632034,,,
6/18/2020,,184.3153885,159.6330569,,171.9259005,221.910832,,,,,150.5701059,246.8697041,216.2545161,111.5365463,99.72691657,167.0658093,158.371455,142.573451,137.9548665,,,
6/19/2020,,183.96856,159.846626,,171.7429097,224.2673097,,,,,149.5762919,246.2745791,216.3014862,107.7856601,101.9945499,167.2064269,157.5146805,145.2510677,135.3568921,,,
6/22/2020,,182.7769663,159.9526598,,170.748771,223.2221373,,,,,146.6248235,244.5350258,216.4950939,108.9622994,107.5976683,167.7075733,156.758733,139.3043818,132.9334655,,,
6/23/2020,,184.8056257,159.5389519,,169.6789314,216.9336243,,,,,144.5835986,242.6237361,216.5773517,103.6365239,97.78482973,175.7391374,140.7564323,138.0907083,132.9466303,,,
6/24/2020,,184.1801814,160.5546976,,168.99023,222.9841385,,,,,143.628823,243.4139094,219.7697441,106.8954783,103.5749416,175.9407625,140.5122732,136.6162996,124.3441711,,,
6/25/2020,,183.2582952,162.313949,,173.1452823,228.6811131,,,,,146.2693006,242.8650483,225.1927748,107.5488345,107.9656498,176.155557,140.2770986,136.3383956,132.1578109,,,
6/26/2020,,203.4924276,186.5859479,,197.0502832,265.1778775,,,,,146.9966253,242.3240398,226.1603694,115.6053458,113.5141791,174.2342572,140.0509732,159.0833093,141.7510724,,,
6/29/2020,,204.6700505,200.2518271,,208.6311328,280.0170513,,,,,147.1494621,261.8321643,226.4986218,131.6683569,128.9408841,217.5483758,186.034867,161.8078289,158.7539025,,,
6/30/2020,,213.3712962,198.3413253,,210.8459292,276.7235506,,,,,145.0422927,261.2759674,226.6289493,129.9286347,128.7643239,211.7049374,174.4049303,154.4617744,157.6624875,,,
7/1/2020,,209.1713513,200.6175769,,215.3942658,279.9448262,,,,,144.0134528,270.6304265,249.2894403,127.3414395,121.1214815,218.0495869,184.314416,158.0273229,160.366545,,,
7/2/2020,,216.3865781,208.2124131,,219.419325,283.9620671,,,,,142.9888759,270.0628059,249.3968122,125.1056885,121.290762,217.6458899,184.1761298,150.7173536,160.1470718,,,
7/3/2020,,217.039771,208.9424126,,219.8982049,287.5708332,,,,,141.9685805,269.5018724,249.5121954,129.6439749,124.0879271,214.0662532,180.5728232,150.6606082,155.8404597,,,
7/6/2020,,222.5958165,210.0561837,,221.7032686,292.1105506,,,,,140.8491603,274.527786,249.9067904,130.8056028,119.2521073,211.5075604,180.2253295,154.7370344,157.2714014,,,
7/7/2020,,223.8109108,204.7516146,,218.1185684,287.9469246,,,,,138.4706491,273.9740499,250.0545972,128.8048661,120.0723562,157.5501343,180.1260446,154.6058254,152.006637,,,
7/8/2020,,212.9382064,207.8100042,,216.4645609,287.1225055,,,,,137.4614493,275.3433452,250.2106053,127.3533593,122.0716712,157.9830875,180.0351156,148.7798775,157.183919,,,
7/9/2020,,220.002663,214.111453,,225.9384024,292.2077497,,,,,136.4565423,274.7966604,250.3748533,133.1811544,123.6653338,235.1469595,179.9525925,145.1225172,156.0316709,,,
7/10/2020,,223.8328924,214.5187312,,225.2855454,295.7004475,,,,,135.4559464,292.5749969,250.54738,136.1480625,123.5218875,222.971875,173.2563408,143.9260016,159.1250035,,,
7/13/2020,,217.265352,212.7813297,,224.0696258,284.1229237,,,,,136.2284586,290.8038542,272.3612965,138.2551109,128.0255374,224.1303362,173.0794504,143.6800246,160.8569033,,,
7/14/2020,,215.1691715,213.2070595,,220.2129649,292.3753408,,,,,135.1559593,285.5362416,272.5165173,133.8288722,129.1765443,221.4529802,173.3592668,162.5106892,159.298925,,,
7/15/2020,,220.5911716,212.7802174,,224.0042504,291.2038152,,,,,134.0870775,278.192316,272.6793223,134.5388292,129.4998908,221.8811845,173.327004,151.7491397,155.6202365,,,
7/16/2020,,213.1321324,210.1054114,,216.9537886,288.1182816,,,,,133.1393524,277.6680265,272.8497442,132.2163309,128.889583,222.3221425,186.5023217,151.7158053,158.9292943,,,
7/17/2020,,216.6070536,212.1328059,,220.6798702,279.6341786,,,,,132.7319884,293.2787677,273.0278161,129.9599305,126.4176922,241.9218279,186.4896989,156.4901865,159.3620893,,,
7/20/2020,,212.2215624,208.6461846,,221.6957733,278.8845051,,,,,129.5048241,291.5723579,273.6082632,130.2977377,126.1730718,243.2657978,182.2201731,156.4954545,160.958621,,,
7/21/2020,,216.2600268,209.3995307,,221.9592541,283.8470806,,,,,128.4361394,287.8858786,273.1951518,133.733457,124.6945246,231.0755275,186.7391459,169.9458125,164.3838328,,,
7/22/2020,,214.4585427,209.1110729,,219.4359718,285.1381385,,,,,127.370995,288.212363,261.992892,131.2151928,124.5924788,226.4583279,186.7702147,175.6882587,164.9578638,,,
7/23/2020,,213.3815741,210.1036522,,218.787467,279.5781919,,,,,126.3094042,287.6761603,261.5930784,131.8503365,121.8454581,226.0628963,186.8101705,170.0283081,161.5335776,,,
7/24/2020,,217.6309305,209.456978,,218.5025885,285.3515571,,,,,124.619677,287.1458439,261.1986716,136.8933318,120.9830841,225.3269755,186.8590649,182.4309162,160.3906986,,,
7/27/2020,,212.6824815,211.349026,,221.1255722,282.4365181,,,,,121.5365919,280.9997603,260.048136,131.7201857,124.278136,220.4663246,194.780042,185.4657388,161.8394415,,,
7/28/2020,,214.7936719,211.3323109,,220.50946,279.9272379,,,,,123.694338,280.5144428,272.6946368,127.5724216,124.2269868,211.0835069,194.8631879,186.1050862,154.4338985,,,
7/29/2020,,216.4590931,211.301964,,223.7439982,279.7891651,,,,,120.6669759,277.847546,272.3220537,132.3088343,121.7905433,210.7205123,194.9552581,186.2141854,160.0039176,,,
7/30/2020,,215.8512857,211.6384475,,218.3830967,280.3912359,,,,,119.600329,277.3850831,271.9547242,132.4774907,121.7493041,235.9763137,176.8871009,170.9619722,160.3208072,,,
8/3/2020,,211.8635227,213.2124348,,214.8612634,278.6228572,,,,,116.4210145,284.2069897,266.4345089,133.5755426,118.8172101,235.0434916,177.2677231,168.6674986,159.954055,,,
8/4/2020,,213.8638379,213.2640754,,222.8579088,278.6624503,,,,,115.9645597,279.8955931,266.0910583,133.7370755,120.4049746,234.7485261,177.4143238,162.9839424,155.5038126,,,
8/5/2020,,214.9648999,212.1747066,,221.8942568,285.8635321,,,,,114.9820567,287.3158028,265.7530811,133.3004897,119.2300036,209.9771286,177.5708878,163.1750454,155.1020968,,,
8/6/2020,,215.1641556,215.5042862,,224.2687773,288.0980692,,,,,113.8909719,278.9973946,265.4206012,139.2597148,119.2215285,209.6751776,177.7374757,163.3786524,155.7784136,,,
8/7/2020,,216.6561137,213.9543343,,225.9424869,287.3377811,,,,,113.2017187,278.5577618,272.943708,143.8953477,118.7718047,221.368769,181.2679267,163.5948491,156.2974513,,,
8/10/2020,,217.1837396,214.8779359,,222.5479576,278.0535759,,,,,109.3353695,272.8872444,266.3454546,138.5843609,119.3791706,220.5746151,181.8515089,164.3198437,155.1315714,,,
8/11/2020,,218.3885811,214.8024108,,223.643329,289.2438276,,,,,108.7076821,275.3291874,266.0391594,134.8264393,121.617799,220.3270892,182.0663113,164.5872686,154.8097401,,,
8/12/2020,,220.1860768,216.2665963,,219.9302011,288.1398533,100.2176062,,,,107.6084575,274.930386,265.7384511,134.6331119,116.3353724,220.088243,182.2913526,170.2869224,154.9636388,,,
8/13/2020,,217.232899,213.1179258,,217.1020747,276.0478391,102.2347858,,,,106.5804916,278.6807604,265.4433538,140.5833202,116.3678788,219.858127,182.5266941,170.5741082,157.7599286,,,
8/14/2020,,217.2849878,211.567002,,216.2903469,276.0717953,102.990622,,,,110.0694444,271.5954437,259.7286877,136.1963258,117.4217095,207.5777849,182.7723978,170.8741648,161.5775038,,,
8/17/2020,,218.2693599,214.3174583,,218.4685019,291.273252,108.5212451,,,,104.0277778,267.1616212,264.3195617,139.1858874,121.8618945,206.9406924,180.2492047,171.852426,160.71455,,,
8/18/2020,,216.2180612,212.6456931,,224.9767908,282.9963957,108.8346764,,,,102.0138889,271.1327793,264.0528857,139.2062423,126.8755887,206.7468836,190.8543105,182.7620379,159.7347015,,,
8/19/2020,,218.7815007,213.5387285,,223.1196738,289.983616,108.7475644,,,,,272.4663323,263.7919681,146.0270595,119.3385209,206.5624466,191.1444283,175.3756012,158.3911452,,,
8/20/2020,,220.9068693,213.2234447,,226.6777935,300.3320431,109.1053259,,,,,267.8933147,268.6540039,137.7805943,119.7168711,227.3129369,189.4414126,170.2311768,159.6611378,,,
8/24/2020,,218.6436246,209.3302767,,227.9487003,284.6794712,107.2433079,,,,,259.1353391,265.3297085,138.8467743,120.0769309,222.2552004,190.7594154,206.4601093,159.2679191,,,
8/25/2020,,219.4371329,211.675332,,219.7780398,287.2087203,104.4444221,,,,,264.2843498,260.1805167,136.3646765,121.0348394,202.4281328,196.5673115,172.3558136,159.0743889,,,
8/26/2020,,218.7455592,209.1869347,,218.877835,282.4477148,100.1966484,,,,,264.0240493,251.5837308,132.8131114,120.2948343,202.3094082,196.9263233,172.8227847,149.623937,,,
8/27/2020,,218.3590187,204.7462672,,216.2066909,272.9990198,96.07064306,,,,,263.7711471,251.382124,134.7696779,122.7471562,209.3430061,186.9382705,173.3039926,149.4445126,,,
8/28/2020,,215.0159793,204.7054563,,216.4367161,275.4649076,95.8131621,,,,,265.514964,251.1868189,134.3333037,118.1664509,201.5496893,187.335738,191.1654908,154.1625989,,,
9/1/2020,,211.1020602,203.8243798,,210.0166844,289.8883817,96.09331558,,,,,264.7771906,261.119282,132.0653307,116.4748881,201.3133871,194.1834175,192.6229508,152.6307327,,,
9/2/2020,,215.063883,198.9210714,,221.6189676,283.4011134,96.11751124,,,,,264.3570561,260.9355295,127.84965,114.4071822,201.2550706,178.7910936,192.2077871,151.2887796,,,
9/3/2020,,216.3916586,200.8352272,,211.3268933,258.9214423,96.07721244,,,,,265.0532437,260.7578942,130.689677,116.8436219,201.2070846,178.4225288,191.8003097,155.159166,,,
9/4/2020,,215.8358683,198.9731322,,216.9529818,270.6499309,96.21639146,,,,,264.9046698,260.5864025,130.4307408,115.309021,201.610268,178.0609779,188.2799976,146.7685814,,,
9/7/2020,,214.4775013,200.1595062,,210.180129,279.2263288,94.59072558,,,,,260.2869825,260.1090557,129.3100284,121.4204724,197.450475,165.7230477,170.2364766,147.1363234,,,
9/8/2020,,215.4445563,195.2772714,,210.049387,266.4839661,95.67128207,,,,,258.4318515,259.9624055,131.5938368,121.6127548,197.454875,180.0637812,169.8393111,140.0289463,,,
9/9/2020,,218.0645948,192.3990511,,208.8073105,276.2138234,95.64545232,,,,,256.7475243,259.8220331,134.0800358,116.8412131,192.1967637,179.7422293,172.0629942,146.9734283,,,
9/10/2020,,212.9719844,198.61192,,210.5462011,276.6017779,95.4472557,,,,,259.1503531,259.6879656,131.8640097,119.1422505,192.2230034,185.121714,171.6867027,148.7183573,,,
9/11/2020,,212.5355639,192.7895686,,205.8063974,269.2396397,94.46135985,,,,,258.2067601,259.5602303,131.975313,118.3882222,192.2604449,178.4950158,163.6808855,149.2332008,,,
9/14/2020,,212.1684352,186.5513504,,197.2294459,249.070279,91.63228635,,,,,255.4028416,259.215292,127.9670684,117.0883374,207.113488,177.6154851,162.108103,145.3234684,,,
9/15/2020,,208.8390683,181.0138636,,197.3446889,243.727379,87.51641158,,,,,251.1552073,259.1131606,124.9018647,113.8348542,194.2430875,177.3371335,154.0722401,140.0222294,,,
9/16/2020,,207.7220381,187.3307541,,207.4392598,247.8088575,89.99968581,,,,,245.4185045,264.3919129,126.3930983,111.2668852,194.337168,175.8201935,156.8303363,141.8851819,,,
9/17/2020,,210.4949682,183.3897726,,199.265724,249.7453302,89.60888369,,,,,250.9828104,264.2924064,129.2665663,115.8101147,194.4428096,175.5555469,152.2793428,140.0424063,,,
9/18/2020,,210.8929796,187.1840358,,194.0403796,252.1395018,89.50592012,,,,,251.7276369,264.1992394,129.3739441,115.6986217,202.6009553,175.2985131,151.9502725,140.1216757,,,
9/21/2020,,207.6685699,187.0111468,,200.3519631,259.2840536,90.08523921,,,,,249.0193911,263.9580444,130.0773146,116.4221077,194.9824551,174.5735622,155.5745435,145.3726885,,,
9/22/2020,,207.7097975,185.9847589,,200.3726188,250.8407486,90.09945336,,,,,248.1259145,263.8905049,128.2890197,114.2639958,195.1470072,174.3474546,151.2866074,140.2419778,,,
9/23/2020,,212.6551,187.4597951,,206.9849422,258.5791877,91.83034315,,,,,247.2371052,266.544601,129.2561518,115.8452283,195.3235656,174.1291986,151.006507,143.3250154,,,
9/24/2020,,206.296154,190.0797718,,204.9375557,267.4151537,92.0405347,,,,,244.7458514,269.2383914,128.133446,119.3648359,195.5122061,160.8529549,166.6936063,142.3679336,,,
9/25/2020,,208.8368283,189.4416026,,206.8403983,264.8585564,92.34766466,,,,,241.0370883,269.1779084,128.5155558,117.4726469,195.7130051,160.638871,164.431915,142.5531293,,,
9/28/2020,,208.3262847,188.2459547,,205.0661445,261.9920241,92.35020519,,,,,245.7382049,266.3061027,128.5560921,111.0333898,201.7217088,160.0471209,156.0976047,142.390524,,,
9/29/2020,,213.7005962,192.8706468,,206.7223116,270.0803898,92.47344603,,,,,246.0838198,258.3756208,130.517299,112.8441548,201.967361,157.192226,150.632281,145.524384,,,
